;Marque;Année;Code Postal;Carburant;Emission Co2;Transmission;nbPortes;nbPlace;Kilométrage;Prix
1627;OPEL;2013;28;Diesel;130;Manuelle;5;5;143400;9990
1628;JEEP;2018;27;Diesel;130;Manuelle;5;5;89346;17490
1629;CITROEN;2014;14;Diesel;130;Manuelle;5;5;171566;9790
1630;BMW;2018;38;Diesel;130;Manuelle;5;5;68900;20890
1631;BMW;2019;31;Diesel;130;Manuelle;5;5;56053;19990
1632;BMW;2015;93;Diesel;130;Manuelle;5;5;122893;20230
1633;PEUGEOT;2020;78;Diesel;130;Manuelle;5;5;4674;28330
1634;PEUGEOT;2022;69;Diesel;130;Manuelle;5;5;3961;29740
1635;FIAT;2014;2;Diesel;130;Manuelle;5;5;129876;12480
1636;PEUGEOT;2022;78;Diesel;130;Manuelle;5;5;3610;32200
1637;PEUGEOT;2019;93;Diesel;130;Manuelle;5;5;14963;25740
1638;LAND;2016;60;Diesel;130;Manuelle;5;5;93540;33880
1639;JEEP;2016;93;Diesel;130;Manuelle;5;5;80806;18270
1640;HYUNDAI;2019;93;Diesel;130;Manuelle;5;5;93181;25450
1641;CITROEN;2021;71;Diesel;130;Manuelle;5;5;59160;16220
1642;DACIA;2018;2;Diesel;130;Manuelle;5;5;118792;15990
1643;PEUGEOT;2020;82;Diesel;130;Manuelle;5;5;34095;30610
1644;HYUNDAI;2017;93;Diesel;130;Manuelle;5;5;30569;22140
1645;RENAULT;2018;62;Diesel;130;Manuelle;5;5;33787;16630
1646;RENAULT;2021;38;Diesel;130;Manuelle;5;5;3550;21830
1647;VOLKSWAGEN;2019;60;Diesel;130;Manuelle;5;5;103390;26380
1648;CITROEN;2022;25;Diesel;130;Manuelle;5;5;16733;19770
1649;ALFA;2017;31;Diesel;130;Manuelle;5;5;87665;18790
1650;CITROEN;2020;69;Diesel;130;Manuelle;5;5;2066;21350
1651;PEUGEOT;2021;57;Diesel;130;Manuelle;5;5;71464;21760
1652;OPEL;2020;59;Diesel;130;Manuelle;5;5;25597;18530
1653;CITROEN;2019;54;Diesel;130;Manuelle;5;5;53836;16030
1654;MERCEDES;2018;1;Diesel;130;Manuelle;5;5;119733;22450
1655;PEUGEOT;2020;31;Diesel;130;Manuelle;5;5;11;30270
1656;OPEL;2020;25;Diesel;130;Manuelle;5;5;11172;21640
1657;RENAULT;2019;60;Diesel;130;Manuelle;5;5;60148;22770
1658;PEUGEOT;2015;93;Diesel;130;Manuelle;5;5;91779;23740
1659;MERCEDES;2020;92;Diesel;130;Manuelle;5;5;39905;36450
1660;RENAULT;2015;57;Diesel;130;Manuelle;5;5;152691;15950
1661;OPEL;2020;35;Diesel;130;Manuelle;5;5;56877;21760
1662;PEUGEOT;2020;78;Diesel;130;Manuelle;5;5;4246;37500
1663;CITROEN;2021;38;Diesel;130;Manuelle;5;5;29;29230
1664;RENAULT;2022;78;Diesel;130;Manuelle;5;5;5114;23490
1665;BMW;2019;27;Diesel;130;Manuelle;5;5;75859;31500
1666;CITROEN;2022;78;Diesel;130;Manuelle;5;5;8933;23920
1667;OPEL;2015;30;Diesel;130;Manuelle;5;5;78707;14960
1668;FORD;2008;95;Diesel;130;Manuelle;5;5;240124;3790
1669;FIAT;2017;10;Diesel;130;Manuelle;5;5;45997;15790
1670;RENAULT;2021;72;Diesel;130;Manuelle;5;5;8817;16370
1671;DS;2021;33;Diesel;130;Manuelle;5;5;22500;28360
1672;AUDI;2018;63;Diesel;130;Manuelle;5;5;55248;23510
1673;MERCEDES;2013;78;Diesel;130;Manuelle;5;5;71519;9700
1674;OPEL;2021;30;Diesel;130;Manuelle;5;5;40846;20260
1675;JEEP;2020;78;Diesel;130;Manuelle;5;5;47613;22450
1676;CITROEN;2020;77;Diesel;130;Manuelle;5;5;10171;21930
1677;KIA;2018;33;Diesel;130;Manuelle;5;5;55625;22430
1678;PEUGEOT;2020;31;Diesel;130;Manuelle;5;5;17908;29630
1679;FIAT;2019;64;Diesel;130;Manuelle;5;5;52167;15100
1680;BMW;2017;17;Diesel;130;Manuelle;5;5;61467;20040
1681;CITROEN;2022;31;Diesel;130;Manuelle;5;5;4050;28120
1682;PEUGEOT;2022;78;Diesel;130;Manuelle;5;5;42510;25030
1683;PEUGEOT;2020;13;Diesel;130;Manuelle;5;5;6077;29620
1684;DACIA;2021;14;Diesel;130;Manuelle;5;5;11;23080
1685;RENAULT;2021;78;Diesel;130;Manuelle;5;5;53809;15650
1686;RENAULT;2017;44;Diesel;130;Manuelle;5;5;77736;22690
1687;SEAT;2019;93;Diesel;130;Manuelle;5;5;68178;26060
1688;AUDI;2018;1;Diesel;130;Manuelle;5;5;93500;27480
1689;PEUGEOT;2022;78;Diesel;130;Manuelle;5;5;5240;42400
1690;CITROEN;2022;78;Diesel;130;Manuelle;5;5;48;26220
1691;FORD;2017;93;Diesel;130;Manuelle;5;5;113414;15270
1692;BMW;2017;76;Diesel;130;Manuelle;5;5;112000;20040
1693;NISSAN;2018;38;Diesel;130;Manuelle;5;5;86260;18170
1694;VOLKSWAGEN;2018;62;Diesel;130;Manuelle;5;5;38496;33620
1695;PEUGEOT;2019;76;Diesel;130;Manuelle;5;5;53425;32380
1696;CITROEN;2022;31;Diesel;130;Manuelle;5;5;3275;28270
1697;SEAT;2022;57;Diesel;130;Manuelle;5;5;37625;19620
1698;ALFA;2017;80;Diesel;130;Manuelle;5;5;120475;14230
1699;CITROEN;2021;2;Diesel;130;Manuelle;5;5;14160;26840
1700;PEUGEOT;2023;15;Diesel;130;Manuelle;5;5;1103;44260
1701;FORD;2017;93;Diesel;130;Manuelle;5;5;91693;19080
1702;FORD;2016;14;Diesel;130;Manuelle;5;5;129246;17440
1703;PEUGEOT;2022;31;Diesel;130;Manuelle;5;5;4088;32590
1704;PEUGEOT;2013;76;Diesel;130;Manuelle;5;5;155934;11750
1705;CITROEN;2020;52;Diesel;130;Manuelle;5;5;7893;21030
1706;CITROEN;2020;21;Diesel;130;Manuelle;5;5;6155;28880
1707;PEUGEOT;2020;82;Diesel;130;Manuelle;5;5;28773;27420
1708;RENAULT;2019;95;Diesel;130;Manuelle;5;5;48687;21000
1709;FIAT;2017;10;Diesel;130;Manuelle;5;5;45114;15350
1710;PEUGEOT;2022;57;Diesel;130;Manuelle;5;5;9540;35180
1711;CITROEN;2020;25;Diesel;130;Manuelle;5;5;5878;19930
1712;VOLKSWAGEN;2022;62;Diesel;130;Manuelle;5;5;8000;30990
1713;DACIA;2018;78;Diesel;130;Manuelle;5;5;20659;16480
1714;BMW;2016;35;Diesel;130;Manuelle;5;5;97900;16490
1715;CITROEN;2013;49;Diesel;130;Manuelle;5;5;107500;11990
1716;FIAT;2018;10;Diesel;130;Manuelle;5;5;67528;13990
1717;PEUGEOT;2021;13;Diesel;130;Manuelle;5;5;1462;26550
1718;FORD;2005;69;Diesel;130;Manuelle;5;5;117616;4990
1719;PEUGEOT;2021;13;Diesel;130;Manuelle;5;5;4226;34200
1720;FIAT;2019;2;Diesel;130;Manuelle;5;5;37488;15990
1721;CITROEN;2021;31;Diesel;130;Manuelle;5;5;26134;25990
1722;DACIA;2017;31;Diesel;130;Manuelle;5;5;65000;13970
1723;DACIA;2018;14;Diesel;130;Manuelle;5;5;82894;13580
1724;VOLKSWAGEN;2018;54;Diesel;130;Manuelle;5;5;79923;21985
1725;SKODA;2021;62;Diesel;130;Manuelle;5;5;6060;27990
1726;CITROEN;2021;25;Diesel;130;Manuelle;5;5;12422;17980
1727;RENAULT;2016;1;Diesel;130;Manuelle;5;5;99500;16990
1728;CITROEN;2021;45;Diesel;130;Manuelle;5;5;8090;18880
1729;PEUGEOT;2018;93;Diesel;130;Manuelle;5;5;109454;20990
1730;RENAULT;2015;93;Diesel;130;Manuelle;5;5;109194;13290
1731;CITROEN;2020;57;Diesel;130;Manuelle;5;5;34907;15993
1732;VOLKSWAGEN;2021;16;Diesel;130;Manuelle;5;5;82;35990
1733;DACIA;2020;25;Diesel;130;Manuelle;5;5;23300;13480
1734;AUDI;2019;71;Diesel;130;Manuelle;5;5;58800;22690
1735;AUDI;2017;93;Diesel;130;Manuelle;5;5;46390;21690
1736;BMW;2018;91;Diesel;130;Manuelle;5;5;58228;24970
1737;PEUGEOT;2021;69;Diesel;130;Manuelle;5;5;4349;26990
1738;PEUGEOT;2021;13;Diesel;130;Manuelle;5;5;4970;25990
1739;PEUGEOT;2021;40;Diesel;130;Manuelle;5;5;11000;27990
1740;VOLKSWAGEN;2021;63;Diesel;130;Manuelle;5;5;13000;30400
1741;OPEL;2015;93;Diesel;130;Manuelle;5;5;80023;12490
1742;RENAULT;2020;21;Diesel;130;Manuelle;5;5;6254;22490
1743;PEUGEOT;2021;78;Diesel;130;Manuelle;5;5;4397;27290
1744;VOLKSWAGEN;2019;95;Diesel;130;Manuelle;5;5;67009;25990
1745;OPEL;2021;25;Diesel;130;Manuelle;5;5;4500;24500
1746;DS;2021;71;Diesel;130;Manuelle;5;5;8500;27990
1747;MINI;2016;82;Diesel;130;Manuelle;5;5;75386;16490
1748;VOLKSWAGEN;2016;54;Diesel;130;Manuelle;5;5;75750;27490
1749;CITROEN;2021;78;Diesel;130;Manuelle;5;5;2977;25700
1750;MERCEDES;2014;93;Diesel;130;Manuelle;5;5;112517;19090
1751;VOLKSWAGEN;2017;35;Diesel;130;Manuelle;5;5;77900;24990
1752;CITROEN;2017;27;Diesel;130;Manuelle;5;5;151519;8990
1753;CITROEN;2021;93;Diesel;130;Manuelle;5;5;23422;25690
1754;FIAT;2018;2;Diesel;130;Manuelle;5;5;63154;14990
1755;RENAULT;2020;38;Diesel;130;Manuelle;5;5;16355;18490
1756;CITROEN;2021;52;Diesel;130;Manuelle;5;5;6797;17380
1757;CITROEN;2021;13;Diesel;130;Manuelle;5;5;2771;19700
1758;RENAULT;2021;10;Diesel;130;Manuelle;5;5;10;25980
1759;BMW;2016;57;Diesel;130;Manuelle;5;5;89769;22970
1760;PEUGEOT;2021;31;Diesel;130;Manuelle;5;5;3634;27290
1761;DACIA;2018;14;Diesel;130;Manuelle;5;5;50941;16900
1762;RENAULT;2019;14;Diesel;130;Manuelle;5;5;79319;16699
1763;RENAULT;2020;93;Diesel;130;Manuelle;5;5;28956;19490
1764;RENAULT;2017;14;Diesel;130;Manuelle;5;5;38571;18699
1765;DACIA;2022;42;Diesel;130;Manuelle;5;5;8;22750
1766;CITROEN;2020;57;Diesel;130;Manuelle;5;5;42512;15993
1767;AUDI;2017;95;Diesel;130;Manuelle;5;5;43077;21900
1768;VOLKSWAGEN;2021;29;Diesel;130;Manuelle;5;5;10;27590
1769;KIA;2017;71;Diesel;130;Manuelle;5;5;100454;14990
1770;PEUGEOT;2021;49;Diesel;130;Manuelle;5;5;10;25990
1771;CITROEN;2021;21;Diesel;130;Manuelle;5;5;26585;16990
1772;CITROEN;2021;31;Diesel;130;Manuelle;5;5;2355;25700
1773;VOLKSWAGEN;2021;29;Diesel;130;Manuelle;5;5;10;27590
1774;PEUGEOT;2021;94;Diesel;130;Manuelle;5;5;2285;25990
1775;FORD;2019;80;Diesel;130;Manuelle;5;5;60807;15989
1776;FORD;2010;95;Diesel;130;Manuelle;5;5;184972;3980
1777;VOLKSWAGEN;2019;63;Diesel;130;Manuelle;5;5;46233;28495
1778;CITROEN;2021;31;Diesel;130;Manuelle;5;5;1944;17989
1779;SEAT;2020;54;Diesel;130;Manuelle;5;5;39712;16374
1780;RENAULT;2020;93;Diesel;130;Manuelle;5;5;12257;18290
1781;OPEL;2021;25;Diesel;130;Manuelle;5;5;26600;22990
1782;PEUGEOT;2020;54;Diesel;130;Manuelle;5;5;21271;20405
1783;CITROEN;2020;21;Diesel;130;Manuelle;5;5;58382;13490
1784;PEUGEOT;2017;22;Diesel;130;Manuelle;5;5;69196;24390
1785;BMW;2015;93;Diesel;130;Manuelle;5;5;104525;15190
1786;FORD;2020;60;Diesel;130;Manuelle;5;5;35505;21900
1787;TOYOTA;2015;45;Diesel;130;Manuelle;5;5;91724;12480
1788;RENAULT;2013;21;Diesel;130;Manuelle;5;5;82300;12490
1789;TOYOTA;2018;31;Diesel;130;Manuelle;5;5;28844;19890
1790;CITROEN;2021;31;Diesel;130;Manuelle;5;5;5370;19898
1791;VOLKSWAGEN;2020;59;Diesel;130;Manuelle;5;5;62295;22990
1792;MINI;2017;66;Diesel;130;Manuelle;5;5;86700;21500
1793;OPEL;2021;27;Diesel;130;Manuelle;5;5;24600;19990
1794;PEUGEOT;2021;11;Diesel;130;Manuelle;5;5;10900;25990
1795;RENAULT;2021;69;Diesel;130;Manuelle;5;5;10;21980
1796;NISSAN;2015;78;Diesel;130;Manuelle;5;5;57131;16990
1797;OPEL;2017;84;Diesel;130;Manuelle;5;5;59465;15900
1798;OPEL;2018;27;Diesel;130;Manuelle;5;5;58235;19490
1799;OPEL;2021;42;Diesel;130;Manuelle;5;5;1;20900
1800;BMW;2017;57;Diesel;130;Manuelle;5;5;87350;15470
1801;MINI;2011;75;Diesel;130;Manuelle;5;5;129570;11990
1802;VOLVO;2019;55;Diesel;130;Manuelle;5;5;59041;18980
1803;MINI;2012;47;Diesel;130;Manuelle;5;5;97625;16990
1804;JEEP;2015;66;Diesel;130;Manuelle;5;5;92894;14490
1805;AUDI;2017;57;Diesel;130;Manuelle;5;5;98500;18480
1806;RENAULT;2019;45;Diesel;130;Manuelle;5;5;91868;15900
1807;JEEP;2018;72;Diesel;130;Manuelle;5;5;49969;18990
1808;PEUGEOT;2020;38;Diesel;130;Manuelle;5;5;16920;22490
1809;RENAULT;2017;68;Diesel;130;Manuelle;5;5;94635;15800
1810;MERCEDES;2021;95;Diesel;130;Manuelle;5;5;21639;33290
1811;BMW;2016;31;Diesel;130;Manuelle;5;5;170284;10990
1812;PEUGEOT;2013;78;Diesel;130;Manuelle;5;5;92007;10589
1813;RENAULT;2020;18;Diesel;130;Manuelle;5;5;64566;18500
1814;AUDI;2020;34;Diesel;130;Manuelle;5;5;10202;29990
1815;PEUGEOT;2011;14;Diesel;130;Manuelle;5;5;87570;9490
1816;BMW;2021;59;Diesel;130;Manuelle;5;5;12824;24850
1817;MINI;2015;59;Diesel;130;Manuelle;5;5;75000;14490
1818;PEUGEOT;2021;47;Diesel;130;Manuelle;5;5;14500;24990
1819;FIAT;2018;33;Diesel;130;Manuelle;5;5;49700;17200
1820;CITROEN;2021;31;Diesel;130;Manuelle;5;5;9732;20900
1821;PEUGEOT;2021;31;Diesel;130;Manuelle;5;5;34789;21600
1822;CITROEN;2021;82;Diesel;130;Manuelle;5;5;260;18900
1823;CITROEN;2021;13;Diesel;130;Manuelle;5;5;10450;16990
1824;SKODA;2020;63;Diesel;130;Manuelle;5;5;18848;23190
1825;DS;2016;30;Diesel;130;Manuelle;5;5;79548;17830
1826;PEUGEOT;2017;87;Diesel;130;Manuelle;5;5;46159;27890
1827;OPEL;2019;93;Diesel;130;Manuelle;5;5;81944;17010
1828;CITROEN;2020;78;Diesel;130;Manuelle;5;5;6773;22200
1829;RENAULT;2022;87;Diesel;130;Manuelle;5;5;12;27340
1830;FORD;2021;80;Diesel;130;Manuelle;5;5;22918;28010
1831;RENAULT;2018;38;Diesel;130;Manuelle;5;5;45616;27260
1832;PEUGEOT;2020;79;Diesel;130;Manuelle;5;5;9130;28840
1833;FORD;2017;93;Diesel;130;Manuelle;5;5;96469;14350
1834;KIA;2018;40;Diesel;130;Manuelle;5;5;152448;15630
1835;VOLKSWAGEN;2020;62;Diesel;130;Manuelle;5;5;43853;35090
1836;RENAULT;2018;31;Diesel;130;Manuelle;5;5;134228;25280
1837;FORD;2019;80;Diesel;130;Manuelle;5;5;37504;21070
1838;CITROEN;2022;31;Diesel;130;Manuelle;5;5;9014;24130
1839;VOLKSWAGEN;2018;2;Diesel;130;Manuelle;5;5;94341;30620
1840;PEUGEOT;2019;57;Diesel;130;Manuelle;5;5;28600;23080
1841;PEUGEOT;2022;78;Diesel;130;Manuelle;5;5;3121;31540
1842;RENAULT;2021;27;Diesel;130;Manuelle;5;5;24387;26070
1843;JEEP;2017;2;Diesel;130;Manuelle;5;5;68235;24820
1844;PEUGEOT;2020;76;Diesel;130;Manuelle;5;5;40099;25970
1845;RENAULT;2018;21;Diesel;130;Manuelle;5;5;31136;19770
1846;PEUGEOT;2016;27;Diesel;130;Manuelle;5;5;157970;23160
1847;VOLKSWAGEN;2018;44;Diesel;130;Manuelle;5;5;70743;32460
1848;CITROEN;2022;77;Diesel;130;Manuelle;5;5;10263;21750
1849;BMW;2013;76;Diesel;130;Manuelle;5;5;122554;19500
1850;CITROEN;2022;25;Diesel;130;Manuelle;5;5;15873;18870
1851;PEUGEOT;2020;13;Diesel;130;Manuelle;5;5;2788;28180
1852;VOLKSWAGEN;2020;17;Diesel;130;Manuelle;5;5;15;40660
1853;JEEP;2019;2;Diesel;130;Manuelle;5;5;77263;19780
1854;SKODA;2020;57;Diesel;130;Manuelle;5;5;8419;33900
1855;JEEP;2020;31;Diesel;130;Manuelle;5;5;22370;25060
1856;PEUGEOT;2022;12;Diesel;130;Manuelle;5;5;11;28800
1857;PEUGEOT;2019;91;Diesel;130;Manuelle;5;5;16240;25180
1858;AUDI;2016;3;Diesel;130;Manuelle;5;5;72210;27830
1859;PEUGEOT;2021;80;Diesel;130;Manuelle;5;5;124;27260
1860;RENAULT;2016;12;Diesel;130;Manuelle;5;5;87428;17900
1861;PEUGEOT;2020;76;Diesel;130;Manuelle;5;5;67753;31960
1862;HYUNDAI;2018;60;Diesel;130;Manuelle;5;5;129076;19290
1863;CITROEN;2020;54;Diesel;130;Manuelle;5;5;63;33540
1864;DACIA;2017;93;Diesel;130;Manuelle;5;5;72168;18240
1865;RENAULT;2021;21;Diesel;130;Manuelle;5;5;10651;19240
1866;VOLKSWAGEN;2016;62;Diesel;130;Manuelle;5;5;145402;17960
1867;VOLKSWAGEN;2015;35;Diesel;130;Manuelle;5;5;147612;18740
1868;VOLKSWAGEN;2019;59;Diesel;130;Manuelle;5;5;68075;28730
1869;DACIA;2016;72;Diesel;130;Manuelle;5;5;74787;16660
1870;CITROEN;2022;31;Diesel;130;Manuelle;5;5;13358;21760
1871;CUPRA;2021;54;Diesel;130;Manuelle;5;5;3815;37590
1872;AUDI;2017;93;Diesel;130;Manuelle;5;5;76508;25150
1873;PEUGEOT;2020;78;Diesel;130;Manuelle;5;5;6331;31780
1874;PEUGEOT;2020;69;Diesel;130;Manuelle;5;5;4590;40540
1875;FIAT;2017;31;Diesel;130;Manuelle;5;5;17564;19310
1876;VOLKSWAGEN;2016;93;Diesel;130;Manuelle;5;5;106323;17910
1877;CITROEN;2019;25;Diesel;130;Manuelle;5;5;52315;15450
1878;SEAT;2020;6;Diesel;130;Manuelle;5;5;26373;19090
1879;SEAT;2017;25;Diesel;130;Manuelle;5;5;41798;16590
1880;PEUGEOT;2022;94;Diesel;130;Manuelle;5;5;22897;26480
1881;RENAULT;2010;72;Diesel;130;Manuelle;5;5;263013;5900
1882;PEUGEOT;2007;95;Diesel;130;Manuelle;5;5;273171;3920
1883;CITROEN;2020;13;Diesel;130;Manuelle;5;5;2658;27060
1884;OPEL;2022;29;Diesel;130;Manuelle;5;5;11;26230
1885;NISSAN;2015;62;Diesel;130;Manuelle;5;5;126600;13860
1886;ALFA;2020;2;Diesel;130;Manuelle;5;5;58277;22380
1887;HYUNDAI;2019;91;Diesel;130;Manuelle;5;5;79579;20490
1888;KIA;2011;93;Diesel;130;Manuelle;5;5;84394;13280
1889;FORD;2022;10;Diesel;130;Manuelle;5;5;12;32100
1890;CITROEN;2022;78;Diesel;130;Manuelle;5;5;6248;21180
1891;AUDI;2018;63;Diesel;130;Manuelle;5;5;133763;29630
1892;AUDI;2016;93;Diesel;130;Manuelle;5;5;110098;20560
1893;DS;2016;29;Diesel;130;Manuelle;5;5;112865;13500
1894;PEUGEOT;2020;35;Diesel;130;Manuelle;5;5;101691;23080
1895;AUDI;2017;93;Diesel;130;Manuelle;5;5;89699;24250
1896;CITROEN;2020;78;Diesel;130;Manuelle;5;5;2288;23640
1897;CITROEN;2022;21;Diesel;130;Manuelle;5;5;22094;21070
1898;FORD;2020;60;Diesel;130;Manuelle;5;5;36110;21860
1899;PEUGEOT;2022;31;Diesel;130;Manuelle;5;5;5500;27610
1900;PEUGEOT;2023;29;Diesel;130;Manuelle;5;5;11;30670
1901;PEUGEOT;2022;81;Diesel;130;Manuelle;5;5;12;32680
1902;FORD;2021;91;Diesel;130;Manuelle;5;5;45929;22770
1903;PEUGEOT;2020;27;Diesel;130;Manuelle;5;5;2;31570
1904;CITROEN;2020;31;Diesel;130;Manuelle;5;5;4376;25110
1905;AUDI;2016;93;Diesel;130;Manuelle;5;5;105516;26000
1906;MINI;2019;91;Diesel;130;Manuelle;5;5;67030;27600
1907;MINI;2013;31;Diesel;130;Manuelle;5;5;132243;17790
1908;PEUGEOT;2021;59;Diesel;130;Manuelle;5;5;13186;26020
1909;OPEL;2021;17;Diesel;130;Manuelle;5;5;38674;19500
1910;VOLKSWAGEN;2021;59;Diesel;130;Manuelle;5;5;52234;27120
1911;PEUGEOT;2022;69;Diesel;130;Manuelle;5;5;4772;38580
1912;RENAULT;2018;80;Diesel;130;Manuelle;5;5;40110;25060
1913;FIAT;2019;93;Diesel;130;Manuelle;5;5;38174;17830
1914;PEUGEOT;2022;78;Diesel;130;Manuelle;5;5;4060;31540
1915;SKODA;2017;13;Diesel;130;Manuelle;5;5;116796;14960
1916;DACIA;2018;93;Diesel;130;Manuelle;5;5;74487;18070
1917;SKODA;2022;63;Diesel;130;Manuelle;5;5;18246;22000
1918;CITROEN;2022;21;Diesel;130;Manuelle;5;5;8055;21640
1919;CITROEN;2020;21;Diesel;130;Manuelle;5;5;12869;23430
1920;MINI;2018;42;Diesel;130;Manuelle;5;5;63424;27100
1921;PEUGEOT;2019;54;Diesel;130;Manuelle;5;5;16493;25970
1922;RENAULT;2020;72;Diesel;130;Manuelle;5;5;46530;22530
1923;BMW;2015;78;Diesel;130;Manuelle;5;5;100105;18750
1924;OPEL;2020;45;Diesel;130;Manuelle;5;5;62475;17740
1925;PEUGEOT;2021;40;Diesel;130;Manuelle;5;5;37742;28230
1926;PEUGEOT;2016;68;Diesel;130;Manuelle;5;5;37370;21270
1927;AUDI;2017;13;Diesel;130;Manuelle;5;5;85003;29130
1928;PEUGEOT;2023;29;Diesel;130;Manuelle;5;5;12;33220
1929;VOLKSWAGEN;2016;80;Diesel;130;Manuelle;5;5;74370;27540
1930;SEAT;2017;62;Diesel;130;Manuelle;5;5;171000;14230
1931;SEAT;2018;54;Diesel;130;Manuelle;5;5;57579;35170
1932;MERCEDES;2019;35;Diesel;130;Manuelle;5;5;11683;37590
1933;AUDI;2018;44;Diesel;130;Manuelle;5;5;69677;28890
1934;CITROEN;2022;13;Diesel;130;Manuelle;5;5;2177;22490
1935;RENAULT;2018;70;Diesel;130;Manuelle;5;5;142948;16510
1936;PEUGEOT;2020;31;Diesel;130;Manuelle;5;5;11;34430
1937;DACIA;2019;34;Diesel;130;Manuelle;5;5;53581;19190
1938;CITROEN;2022;31;Diesel;130;Manuelle;5;5;873;24730
1939;SEAT;2017;93;Diesel;130;Manuelle;5;5;70304;17830
1940;CITROEN;2008;27;Diesel;130;Manuelle;5;5;96721;6760
1941;SEAT;2022;6;Diesel;130;Manuelle;5;5;28037;27480
1942;VOLKSWAGEN;2015;93;Diesel;130;Manuelle;5;5;99012;24170
1943;JEEP;2020;2;Diesel;130;Manuelle;5;5;49856;27350
1944;PEUGEOT;2020;49;Diesel;130;Manuelle;5;5;11;28070
1945;DACIA;2014;25;Diesel;130;Manuelle;5;5;63454;18530
1946;CITROEN;2022;74;Diesel;130;Manuelle;5;5;11;22320
1947;PEUGEOT;2022;31;Diesel;130;Manuelle;5;5;12;32310
1948;OPEL;2021;17;Diesel;130;Manuelle;5;5;1887;23630
1949;DACIA;2018;72;Diesel;130;Manuelle;5;5;90506;17380
1950;DACIA;2020;10;Diesel;130;Manuelle;5;5;12;26880
1951;CITROEN;2020;78;Diesel;130;Manuelle;5;5;2965;21070
1952;SEAT;2019;44;Diesel;130;Manuelle;5;5;74832;17270
1953;SEAT;2019;35;Diesel;130;Manuelle;5;5;95609;15860
1954;DACIA;2018;40;Diesel;130;Manuelle;5;5;165766;16340
1955;VOLKSWAGEN;2018;14;Diesel;130;Manuelle;5;5;109157;25600
1956;RENAULT;2018;42;Diesel;130;Manuelle;5;5;48720;21820
1957;CITROEN;2022;59;Diesel;130;Manuelle;5;5;16;23300
1958;DACIA;2020;78;Diesel;130;Manuelle;5;5;18097;19350
1959;NISSAN;2018;76;Diesel;130;Manuelle;5;5;105000;17310
1960;PEUGEOT;2023;15;Diesel;130;Manuelle;5;5;1724;29950
1961;VOLKSWAGEN;2020;57;Diesel;130;Manuelle;5;5;43799;29510
1962;RENAULT;2018;72;Diesel;130;Manuelle;5;5;47310;26200
1963;PEUGEOT;2016;27;Diesel;130;Manuelle;5;5;129412;24180
1964;CITROEN;2020;69;Diesel;130;Manuelle;5;5;3334;28780
1965;VOLVO;2020;50;Diesel;130;Manuelle;5;5;36540;23760
1966;RENAULT;2019;2;Diesel;130;Manuelle;5;5;26059;22780
1967;PEUGEOT;2020;78;Diesel;130;Manuelle;5;5;5233;42310
1968;DACIA;2022;34;Diesel;130;Manuelle;5;5;22;22530
1969;CITROEN;2020;31;Diesel;130;Manuelle;5;5;2215;23680
1970;SKODA;2020;44;Diesel;130;Manuelle;5;5;22538;28480
1971;PEUGEOT;2022;94;Diesel;130;Manuelle;5;5;30528;34180
1972;RENAULT;2019;27;Diesel;130;Manuelle;5;5;52958;19420
1973;MERCEDES;2013;93;Diesel;130;Manuelle;5;5;120410;23350
1974;CITROEN;2020;31;Diesel;130;Manuelle;5;5;27021;22020
1975;SKODA;2018;59;Diesel;130;Manuelle;5;5;54498;25360
1976;PEUGEOT;2019;27;Diesel;130;Manuelle;5;5;19417;26020
1977;PEUGEOT;2021;29;Diesel;130;Manuelle;5;5;11;33280
1978;RENAULT;2019;40;Diesel;130;Manuelle;5;5;17203;26090
1979;VOLKSWAGEN;2018;54;Diesel;130;Manuelle;5;5;114737;28040
1980;AUDI;2016;93;Diesel;130;Manuelle;5;5;125568;23090
1981;RENAULT;2019;89;Diesel;130;Manuelle;5;5;28953;22360
1982;AUDI;2016;6;Diesel;130;Manuelle;5;5;62265;33750
1983;PEUGEOT;2020;69;Diesel;130;Manuelle;5;5;3857;37050
1984;BMW;2018;38;Diesel;130;Manuelle;5;5;61700;28900
1985;FORD;2015;74;Diesel;130;Manuelle;5;5;166200;12990
1986;OPEL;2018;84;Diesel;130;Manuelle;5;5;59110;17290
1987;JEEP;2018;30;Diesel;130;Manuelle;5;5;41401;21990
1988;PEUGEOT;2019;33;Diesel;130;Manuelle;5;5;44567;26980
1989;AUDI;2015;30;Diesel;130;Manuelle;5;5;95519;19890
1990;OPEL;2019;26;Diesel;130;Manuelle;5;5;5000;27780
1991;FIAT;2018;34;Diesel;130;Manuelle;5;5;51788;12990
1992;BMW;2016;51;Diesel;130;Manuelle;5;5;126912;20490
1993;CITROEN;2020;27;Diesel;130;Manuelle;5;5;10;18990
1994;OPEL;2020;77;Diesel;130;Manuelle;5;5;18541;16990
1995;DACIA;2021;14;Diesel;130;Manuelle;5;5;10;20490
1996;CITROEN;2021;40;Diesel;130;Manuelle;5;5;11541;27890
1997;SEAT;2017;74;Diesel;130;Manuelle;5;5;71125;19990
1998;DACIA;2016;68;Diesel;130;Manuelle;5;5;98814;12990
1999;CITROEN;2020;77;Diesel;130;Manuelle;5;5;6880;17980
2000;RENAULT;2020;35;Diesel;130;Manuelle;5;5;91209;18920
2001;AUDI;2019;13;Diesel;130;Manuelle;5;5;11485;32380
